"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"name";"message";"id";"created_time";"from.name";"from.id";"status_type"
"1";"12";"1";"27254475167_10159591975960168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.162383";"Facebook:/<page-id>/posts";"";"TODAY'S #COVID19WRAP: Over 1.4 million recorded cases, new quarantine restrictions, controversy on a case of breach in vaccination protocol (June 28, 2021)  • With 5,604 new COVID-19 cases, PH's overall haul breaches 1.4 million with 52,029 active cases https://bit.ly/2T5TwW5   • PH's COVID-19 death toll rise to 24,456 with 84 new fatalities  • Total number of COVID-19 patients who recovered in PH now at 1.327 million after today's 6,154 newly-recorded recoveries  • Inter-agency task force recommends extending restricted GCQ for NCR Plus https://bit.ly/3dlVsRd  • City gov't of Makati appeals for 'understanding from the public' after viral video showed case of breach in COVID-19 vaccination protocols https://bit.ly/3x29iQd  • Health department investigating 'clear breach' in vaccination protocol after vaccine recipient complained that health worker failed to push contents of syringe during inoculation against COVID-19 https://bit.ly/3jzQqVd  • PH already administered more than 10 million doses of COVID-19 vaccines to its population, gov't says https://bit.ly/2TfdrSf  • Another batch of 1 million Sinovac COVID-19 vaccine vials arrives in PH https://bit.ly/2SzNBZ2  • Filipinos can get their 2nd dose of COVID-19 vaccine up to 6 months after their first dose, head of country's vaccine expert panel says https://bit.ly/3hfAGnq  • PH interested in getting some of Canada's COVID-19 vaccines, country's envoy there says, as Filipino authorities seek to boost inoculation drive https://bit.ly/3xf5P0M  • Civil engineer specializing in wind dynamics calls use of face shields in fight against COVID-19 'redundant' https://bit.ly/3x2geNB  • Motiong town in Samar needs more health workers and assistance as most of them tested positive for COVID-19, one of their colleagues say https://bit.ly/3x3XblY  • AstraZeneca and University of Oxford begin new trials to test modified vaccine against Beta variant, which first emerged in South Africa https://bit.ly/2T6cSuh  • Drugmaker AstraZeneca says on schedule to meet commitments for supplying coronavirus vaccines in Southeast Asia, after some initial delays in regional production and delivery https://bit.ly/3qxllTx  • All of Italy became mask-free, 'low-risk' zone for coronavirus, marking dramatic milestone for 1st European country to be hit by global pandemic in February 2020 https://bit.ly/3qIwz7P  • Taiwan reports lowest daily rise in domestic COVID-19 infections in 1-1/2 months, as island's outbreak stabilizes https://bit.ly/3jhjCjw  • Malaysia's nationwide lockdown extended indefinitely, gov't says as number of COVID-19 cases sees no sign of abating https://bit.ly/3A8MOz2  • Indonesia's health minister leads push for stricter controls as coronavirus cases surge to unprecedented levels, according to sources familiar with government discussions https://bit.ly/3heqV8X  More updates on COVID-19 here: https://news.abs-cbn.com/covid19-watch";"27254475167_10159591975960168";"2021-06-28T16:43:43+0000";"ABS-CBN News";"27254475167";"added_photos"
"1";"13";"1";"27254475167_10159591954815168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.162383";"Facebook:/<page-id>/posts";"";"Metro Manila and the provinces of Rizal and Bulacan should be under general community quarantine ""with some restrictions"" until the middle of July, the #COVID19 Inter-Agency Task Force said.";"27254475167_10159591954815168";"2021-06-28T16:29:18+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"14";"1";"27254475167_10159591865150168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.162383";"Facebook:/<page-id>/posts";"";"Nabalot sa volcanic smog ang Bulkang Taal dahil sa patuloy na pagbuga ng volcanic sulfur dioxide gas mula sa main crater nito.";"27254475167_10159591865150168";"2021-06-28T16:25:43+0000";"ABS-CBN News";"27254475167";"added_video"
"1";"15";"1";"27254475167_10159591743115168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.162383";"Facebook:/<page-id>/posts";"";"Gigi de Lana is still in disbelief that the impromptu prank where she had to perform several key changes of “Bakit Nga Ba Mahal Kita,” unrehearsed, has amassed nearly 15 million views.";"27254475167_10159591743115168";"2021-06-28T15:40:50+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"16";"1";"27254475167_10159591495380168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.162383";"Facebook:/<page-id>/posts";"";"More Thai boys’ love (BL) series will soon be available in the online streaming app iWant TFC this 2021.";"27254475167_10159591495380168";"2021-06-28T15:30:52+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"17";"1";"27254475167_10159591500640168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.162383";"Facebook:/<page-id>/posts";"";"Simone Biles punched her ticket to the Tokyo Games on Sunday, easily winning the US women's all-around title at the US Olympic Gymnastics Trials in St. Louis.";"27254475167_10159591500640168";"2021-06-28T15:10:20+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"18";"1";"27254475167_10159591354790168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.162383";"Facebook:/<page-id>/posts";"";"The great and good of the mobile communications world have flocked to their annual jamboree in Barcelona, all armed with this year's must-have tech: a negative #COVID19 test, an FFP2 face mask and a digital badge for contact-tracing.";"27254475167_10159591354790168";"2021-06-28T15:00:11+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"19";"1";"27254475167_781513629393776";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.162383";"Facebook:/<page-id>/posts";"";"Tune in to The World Tonight (28 June 2021)";"27254475167_781513629393776";"2021-06-28T14:48:58+0000";"ABS-CBN News";"27254475167";"added_video"
"1";"20";"1";"27254475167_10159591532170168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.162383";"Facebook:/<page-id>/posts";"";"Indonesia's health minister is leading a push for stricter controls as coronavirus cases surge to unprecedented levels, according to sources familiar with government discussions.";"27254475167_10159591532170168";"2021-06-28T14:30:02+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"21";"1";"27254475167_965754527559047";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.162383";"Facebook:/<page-id>/posts";"";"President Rodrigo Duterte addresses the nation (28 June 2021)";"27254475167_965754527559047";"2021-06-28T14:07:37+0000";"ABS-CBN News";"27254475167";"added_video"
"1";"22";"1";"27254475167_10159591499700168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.162383";"Facebook:/<page-id>/posts";"";"Sa 99 na mga itlog ng pawikan, 84 ang napisa at buhay habang 13 ang hindi pa napipisa. Dalawa naman ang namatay.";"27254475167_10159591499700168";"2021-06-28T14:00:52+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"23";"1";"27254475167_184033853731825";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.162383";"Facebook:/<page-id>/posts";"";"Bahagi na ng online platform na Nas Academy si Miss Universe 2018 Catriona Gray. Bukod sa mga natutunan niya sa mundo ng beauty pageants, magbabahagi rin ni Catriona ng ilang life skills para mapabuti natin ang ating mga sarili.";"27254475167_184033853731825";"2021-06-28T14:00:39+0000";"ABS-CBN News";"27254475167";"added_video"
"1";"24";"1";"27254475167_4184038668298196";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.162383";"Facebook:/<page-id>/posts";"";"Pinaiimbestigahan na ng DOH kung may nangyaring paglabag sa kanilang inoculation protocol. Ito ay matapos ang insidente sa isang vaccination site kung saan hindi na-administer sa nagpapabakuna ang laman ng syringe na itinurok sa residente. Humingi naman ng pag-unawa si Makati City Mayor Abby Binay. Ayon pa sa alkalde, human error ang nangyari at naibigay pa rin naman sa residente ang tamang bakuna.";"27254475167_4184038668298196";"2021-06-28T13:30:26+0000";"ABS-CBN News";"27254475167";"added_video"
"1";"25";"1";"27254475167_10159591611065168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.162383";"Facebook:/<page-id>/posts";"";"Pinaiimbestigahan na ng DOH kung may nangyaring paglabag sa kanilang inoculation protocol. Ito ay matapos ang insidente sa isang vaccination site kung saan hindi na-administer sa nagpapabakuna ang laman ng syringe na itinurok sa residente. Humingi naman ng pag-unawa si Makati City Mayor Abby Binay. Ayon pa sa alkalde, human error ang nangyari at naibigay pa rin naman sa residente ang tamang bakuna.";"27254475167_10159591611065168";"2021-06-28T13:12:12+0000";"ABS-CBN News";"27254475167";"mobile_status_update"
"1";"26";"1";"27254475167_585966209416393";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.162383";"Facebook:/<page-id>/posts";"";"Humarap sa media ang isang retired fighter pilot para ikuwento ang UFO na nasaksihan nila sa isang training exercise. Kuwento ni Lt. Cmdr. Alex Dietrich, kulay puti at hugis oblong ang UFO na nakita nila malapit sa baybayin ng California noong 2004.";"27254475167_585966209416393";"2021-06-28T13:10:32+0000";"ABS-CBN News";"27254475167";"added_video"
"1";"27";"1";"27254475167";"offcut";"";"fetched (200)";"2021-07-28 16:51:43.162383";"Facebook:/<page-id>/posts";"";"";"";"";"";"";""
"1";"28";"1";"27254475167";"headers";"";"fetched (200)";"2021-07-28 16:51:43.162383";"Facebook:/<page-id>/posts";"";"";"";"";"";"";""
"1";"29";"1";"27254475167_10159591493960168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"Inalala ni Vice President Leni Robredo ang masasaya at malulungkot na alaala sa pagkakaibigan ng yumao niyang asawang si dating Interior Secretary Jesse Robredo at dating Pangulong Benigno ""Noynoy"" Aquino III o PNoy.";"27254475167_10159591493960168";"2021-06-28T12:55:01+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"30";"1";"27254475167_10159591478705168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"Tiwala si dating DILG Secretary Mar Roxas na magiging mabuti ang kasaysayan sa yumao niyang kaibigan na si dating pangulong Noynoy Aquino.";"27254475167_10159591478705168";"2021-06-28T12:35:39+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"31";"1";"27254475167_10159591219835168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"Isa-isang naaresto nitong Linggo sa Calabarzon at NCR areas ang 5 suspek na itinuturo sa gang rape na nangyari sa Libon, Albay noong 2011, kung saan isang 16 anyos ang biktima.";"27254475167_10159591219835168";"2021-06-28T12:10:24+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"32";"1";"27254475167_186500853405755";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"Sumali sa talakayan nina Alvin Elchico at Sherrie Ann Torres sa SRO ngayong Hunyo 28, 2021";"27254475167_186500853405755";"2021-06-28T12:02:05+0000";"ABS-CBN News";"27254475167";"added_video"
"1";"33";"1";"27254475167_3677958178971769";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"After the Fact | ANC (28 June 2021)";"27254475167_3677958178971769";"2021-06-28T12:02:04+0000";"ABS-CBN News";"27254475167";"added_video"
"1";"34";"1";"27254475167_10159528956290168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"Samahan ang ABS-CBN News sa paglalahad ng mga balitang mahalaga para sa mga Pilipino. #InTheServiceOfTheFilipino";"27254475167_10159528956290168";"2021-06-28T12:00:00+0000";"ABS-CBN News";"27254475167";"added_photos"
"1";"35";"1";"27254475167_10159591367145168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"BTS treated fans to a sneak peek of the concept of their upcoming CD single.";"27254475167_10159591367145168";"2021-06-28T11:45:39+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"36";"1";"27254475167_10159591207490168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"ELARS vs ELARZ. Tinuldukan na ng Korte Suprema ang pagtatalo ng dalawang lechon makers sa Pilipinas.";"27254475167_10159591207490168";"2021-06-28T11:40:22+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"37";"1";"27254475167_10159591141430168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"Indonesia's health minister is leading a push for stricter controls as #coronavirus cases surge to unprecedented levels, according to sources familiar with government discussions.";"27254475167_10159591141430168";"2021-06-28T11:00:50+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"38";"1";"27254475167_10159591325310168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"Drugmaker AstraZeneca said it was on schedule to meet its commitments for supplying coronavirus vaccines in Southeast Asia, after some initial delays in regional production and delivery.";"27254475167_10159591325310168";"2021-06-28T10:55:03+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"39";"1";"27254475167_10159591144830168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"The award was given by the Association for Philippines-China Understanding and the Chinese Embassy in the Philippines.";"27254475167_10159591144830168";"2021-06-28T10:40:01+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"40";"1";"27254475167_10159591264315168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"The Philippines has expressed its intent to get some of Canada's #COVID19 vaccines, the country's envoy there said, as Filipino authorities sought to boost the inoculation drive.";"27254475167_10159591264315168";"2021-06-28T10:25:36+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"41";"1";"27254475167_10159591259110168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"The Presidential Electoral Tribunal has ordered Vice President Leni Robredo to comment on the motion for reconsideration filed by Ferdinand ""Bongbong"" Marcos on the junking of his election protest that stemmed from his defeat in the 2016 polls.";"27254475167_10159591259110168";"2021-06-28T10:05:08+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"42";"1";"27254475167_10159591288475168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"Pabor ka bang payagan ang ilang sibilyan na magdala ng armas bilang dagdag pwersa umano kontra krimen?  Ito'y matapos banggitin ni Pangulong Rodrigo Duterte noong Biyernes na siya ay bukas sa ideyang ito. #OpinyonMoShareMo  BASAHIN DITO ang buong ulat: https://news.abs-cbn.com/news/06/28/21/duterte-arm-civilians-human-rights-pnp";"27254475167_10159591288475168";"2021-06-28T09:47:01+0000";"ABS-CBN News";"27254475167";"added_photos"
"1";"43";"1";"27254475167_10159591250070168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"Naibigay na sa DOH ang pondo para sa hazard pay ng mga health workers na nag-aasikaso sa mga pasyente ng #COVID19, ayon sa Department of Budget and Management nitong Lunes.";"27254475167_10159591250070168";"2021-06-28T09:45:19+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"44";"1";"27254475167_10159591078710168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"The dogs could help victims process their emotions, said Linda Perez, president of Boricuas de Corazon, a nonprofit group dedicated to helping disaster victims.";"27254475167_10159591078710168";"2021-06-28T09:20:32+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"45";"1";"27254475167_10159591184465168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"President Rodrigo Duterte might not downgrade the #COVID19 community quarantine of Metro Manila in early July, Malacañang's spokesman said.";"27254475167_10159591184465168";"2021-06-28T09:15:08+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"46";"1";"27254475167_883331345860333";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"Sumali sa talakayan nina Peter Musñgi at Rica Lazo sa Pasada Sa Teleradyo (Hunyo 28, 2021)";"27254475167_883331345860333";"2021-06-28T09:04:40+0000";"ABS-CBN News";"27254475167";"added_video"
"1";"47";"1";"27254475167_10159591073905168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"Jessica Wilson married her boyfriend in an intimate ceremony.";"27254475167_10159591073905168";"2021-06-28T09:00:39+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"48";"1";"27254475167_886593005607253";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"Catch today's top stories with Ron Cruz and Denice Dinsay on ANC.";"27254475167_886593005607253";"2021-06-28T08:59:17+0000";"ABS-CBN News";"27254475167";"added_video"
"1";"49";"1";"27254475167_10159591162590168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"Malacañang said the public should not ""waste time"" speculating on President Rodrigo Duterte's ""idea"" to arm civilians to help law enforcers because this is not yet a policy.";"27254475167_10159591162590168";"2021-06-28T08:55:01+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"50";"1";"27254475167_10159591128100168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"Magkakaiba ng opinyon ang ilang senador ukol sa suhestiyon ni Pangulong Rodrigo Duterte na payagang makapagdala ng armas ang mga sibilyan para makatulong umano sa anti-crime drive ng gobyerno.";"27254475167_10159591128100168";"2021-06-28T08:25:43+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"51";"1";"27254475167_10159591068495168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"""We acknowledge the video. It was human error on the part of the volunteer nurse... that was immediately corrected,"" said Makati Mayor Abigail Binay. #COVID19VaccinePH";"27254475167_10159591068495168";"2021-06-28T08:15:15+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"52";"1";"27254475167_10159591049990168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"The winning streak of the Manila Symphony Junior Orchestra continues.";"27254475167_10159591049990168";"2021-06-28T08:10:23+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"53";"1";"27254475167_531351024658721";"data";"data.*";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"Samahan sina Mommy May Valle-Ceniza and Tita Winnie Cordero sa HaPinay ngayong Hunyo 28, 2021";"27254475167_531351024658721";"2021-06-28T08:01:44+0000";"ABS-CBN News";"27254475167";"added_video"
"1";"54";"1";"27254475167";"offcut";"";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"";"";"";"";"";""
"1";"55";"1";"27254475167";"headers";"";"fetched (200)";"2021-07-28 16:51:43.896331";"Facebook:/<page-id>/posts";"";"";"";"";"";"";""
"1";"56";"1";"27254475167_10159591097505168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:44.490690";"Facebook:/<page-id>/posts";"";"Naapektuhan ka rin ba ng outage na ito, Kapamilya?";"27254475167_10159591097505168";"2021-06-28T07:25:24+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"57";"1";"27254475167_10159591051120168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:44.490690";"Facebook:/<page-id>/posts";"";"Patay ang isang lalaki matapos saksakin ng kaniyang kainuman nitong gabi ng Linggo sa Capiz, sabi ng pulisya.";"27254475167_10159591051120168";"2021-06-28T07:25:12+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"58";"1";"27254475167_10159591057000168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:44.490690";"Facebook:/<page-id>/posts";"";"Congratulations!";"27254475167_10159591057000168";"2021-06-28T07:15:03+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"59";"1";"27254475167_10159591054900168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:44.490690";"Facebook:/<page-id>/posts";"";"Nakatakdang lumaban sa Miss USA 2021 si Kataluna Enriquez, isang Filipino-American trans woman.";"27254475167_10159591054900168";"2021-06-28T07:10:47+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"60";"1";"27254475167_1808252649346832";"data";"data.*";"fetched (200)";"2021-07-28 16:51:44.490690";"Facebook:/<page-id>/posts";"";"Usapang Kalye | Teleradyo (Hunyo 28, 2021)";"27254475167_1808252649346832";"2021-06-28T06:59:00+0000";"ABS-CBN News";"27254475167";"added_video"
"1";"61";"1";"27254475167_10159591023335168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:44.490690";"Facebook:/<page-id>/posts";"";"LOOK: The Aquino mausoleum is filled with flowers and candles as visitors continue to pay their respects at the tomb of the late former President Noynoy Aquino at the Manila Memorial Park in Parañaque City on Monday. Michael Delizo, ABS-CBN News #PaalamPNoy   Read related story: https://news.abs-cbn.com/entertainment/06/28/21/kris-aquino-shares-moments-with-family-before-pnoys-cremation";"27254475167_10159591023335168";"2021-06-28T06:26:37+0000";"ABS-CBN News";"27254475167";"added_photos"
"1";"62";"1";"27254475167_10159591006875168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:44.490690";"Facebook:/<page-id>/posts";"";"JUST IN: President Duterte has signed into law a measure reapportioning Bataan into 3 legislative districts. Jamaine Punzalan, ABS-CBN News  Read details here: https://news.abs-cbn.com/news/06/28/21/bataan-legislative-districts-duterte";"27254475167_10159591006875168";"2021-06-28T06:15:37+0000";"ABS-CBN News";"27254475167";"added_photos"
"1";"63";"1";"27254475167_10159590978335168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:44.490690";"Facebook:/<page-id>/posts";"";"Paalala ni Eleazar sa mga pulis, huwag haluan ng politika ang serbisyo sa bayan sa darating na #Halalan2022.";"27254475167_10159590978335168";"2021-06-28T05:48:25+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"64";"1";"27254475167_10159590957580168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:44.490690";"Facebook:/<page-id>/posts";"";"Paparating na rin sa Netflix ang pelikulang ""Bagman"" na pinagbibidahan ni Arjo Atayde.";"27254475167_10159590957580168";"2021-06-28T05:29:48+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"65";"1";"27254475167_10159590948830168";"data";"data.*";"fetched (200)";"2021-07-28 16:51:44.490690";"Facebook:/<page-id>/posts";"";"Search and Rescue teams look for possible survivors in the partially collapsed 12-story Champlain Towers South condo building in Surfside, Florida on Sunday.";"27254475167_10159590948830168";"2021-06-28T05:23:23+0000";"ABS-CBN News";"27254475167";"shared_story"
"1";"66";"1";"27254475167_168449018638173";"data";"data.*";"fetched (200)";"2021-07-28 16:51:44.490690";"Facebook:/<page-id>/posts";"";"DOUBLE SUMMA CUM LAUDE! 😮  Hindi napigilang mamangha ni DZMM TeleRadyo host Bernadette Sembrano nang makapanayam niya ang Pinoy na nagtapos nang ""double summa cum laude"" sa Wharton School of the University of Pennsylvania.   Kursong Economics at Psychology ang kinuha ng Pinoy na si Jacob Johann Wee, 21 anyos.  Aniya, magtatrabaho muna siya sa Estados Unidos pero babalik rin ng Pilipinas para tulungan ang mga kapwa Pinoy.  Para sa iba pang balita sa Filipino, magtungo sa news.abs-cbn.com/patrolph.";"27254475167_168449018638173";"2021-06-28T04:05:13+0000";"ABS-CBN News";"27254475167";"added_video"
