"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"name";"message";"id";"created_time";"from.name";"from.id";"status_type"
"1";"1414";"1";"142802334452_10160945244329453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"Today's #PinoyKasi by Michael L. Tan (Dec. 30, 2020).   READ: https://opinion.inquirer.net/  Get the Inquirer here: INQ Subscription";"142802334452_10160945244329453";"2020-12-29T22:31:14+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1415";"1";"142802334452_10160945226014453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"Today's #LookingBack by Ambeth R. Ocampo (Dec. 30, 2020).   READ: https://opinion.inquirer.net  Get the Inquirer here: INQ Subscription";"142802334452_10160945226014453";"2020-12-29T22:21:06+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1416";"1";"142802334452_10160945210569453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"Today's #TheLongView by Manuel L. Quezon III (Dec. 30, 2020)   Read: https://opinion.inquirer.net/  Get the Inquirer here: INQ Subscription";"142802334452_10160945210569453";"2020-12-29T22:11:05+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1417";"1";"142802334452_10160945201794453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"Today's Inquirer front page (December 30, 2020).  More at inq.news/pdiplus. 📰#INQFrontPage";"142802334452_10160945201794453";"2020-12-29T22:06:01+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1418";"1";"142802334452_10160945191504453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"Today's Inquirer Editorial (Dec. 30, 2020).     READ: opinion.inquirer.net  Get the Inquirer here: INQ Subscription";"142802334452_10160945191504453";"2020-12-29T22:00:54+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1419";"1";"142802334452_10160945127454453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"Today's Morning Prayer. #INQPrayers";"142802334452_10160945127454453";"2020-12-29T21:30:35+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1420";"1";"142802334452_10160944683804453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"ICYMI:";"142802334452_10160944683804453";"2020-12-29T17:21:44+0000";"INQUIRER.net";"142802334452";"mobile_status_update"
"1";"1421";"1";"142802334452_10160944490914453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"A fire hit a residential area along Luzon Avenue in Barangay Culiat, Quezon City, Tuesday night, lasting about two hours before being put out.";"142802334452_10160944490914453";"2020-12-29T15:24:31+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1422";"1";"142802334452_10160944443549453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"In her teens, while bingeing on “Boys Over Flowers’” back home in North Korea, Kang Nara began to entertain the idea of entering the world of show business like the popular K-drama’s lead actress, Ku Hye-Sun, and crossing to the other side of the border.";"142802334452_10160944443549453";"2020-12-29T14:55:09+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1423";"1";"142802334452_10160944268494453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"Accelerating the transition to an ever more digital existence, the COVID-19 pandemic has tightened tech giants’ grip on billions of customers’ lives.";"142802334452_10160944268494453";"2020-12-29T13:28:15+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1424";"1";"142802334452_10160944210934453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"French fashion designer Pierre Cardin, hailed for his visionary creations but also for bringing stylish clothes to the masses, died Tuesday aged 98.";"142802334452_10160944210934453";"2020-12-29T13:02:14+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1425";"1";"142802334452_10160943825744453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"Tonight's Evening Prayer. #INQPrayers  Father, we thank you for the  blessings and answered prayers for me and my family during the year 2020. We resolve to  be mindful of your commandments and to always give you thanks with a grateful heart. Amen.";"142802334452_10160943825744453";"2020-12-29T10:01:00+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1426";"1";"142802334452_10160943788344453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"Duque said that President Rodrigo Duterte approved the recommendation to impose a travel ban on 20 countries with the COVID-19 variant found in the United Kingdom. https://inq.news/1377phban20countries";"142802334452_10160943788344453";"2020-12-29T09:34:45+0000";"INQUIRER.net";"142802334452";"mobile_status_update"
"1";"1427";"1";"142802334452_10160943733409453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"“Ako po’y abogado. Hindi po ‘yan absolute. ‘Yung mga tokens po pinapayagan naman lalo na kung panahon ng Pasko,” presidential spokesperson Harry Roque said. https://inq.news/Donatedvaccine";"142802334452_10160943733409453";"2020-12-29T09:25:00+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1428";"1";"142802334452_10160943757919453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"There is no expansion of travel ban yet on countries with cases of the new COVID-19 strain, but it was “highly recommended” to President Rodrigo Duterte, Malacañang said Tuesday. Video by RTVM / PTV";"142802334452_10160943757919453";"2020-12-29T09:14:08+0000";"INQUIRER.net";"142802334452";"added_video"
"1";"1429";"1";"142802334452_10160943742619453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"The Office of the Ombudsman has reiterated that Mactan-Cebu International Airport Authority (MCIAA) General Manager Steve Dicdican should remain suspended, as reports supposedly showed that he is still reporting for work.";"142802334452_10160943742619453";"2020-12-29T09:05:33+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1430";"1";"142802334452_10160943601974453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"WATCH: Walo sa bawat 10 Filipino umaasa na magiging mabuti ang 2021 – survey | Jan Escosio  Via Radyo INQUIRER & Inquirer 990 Television";"142802334452_10160943601974453";"2020-12-29T07:33:07+0000";"INQUIRER.net";"142802334452";"added_video"
"1";"1431";"1";"142802334452";"offcut";"";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"";"";"";"";"";""
"1";"1432";"1";"142802334452";"headers";"";"fetched (200)";"2021-07-28 19:10:12.393714";"Facebook:/<page-id>/posts";"";"";"";"";"";"";""
"1";"1433";"1";"142802334452_10160943547249453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"Suplado.mp4 🤣  WATCH: These two doggos delighted netizens with their take on the #HanggangSaanAabotAngTampoMoChallenge that went viral on social media on Monday, Dec. 28.  ""Madalas sila maglaro pero pag rest time na, ayaw ni Milo na kadikit si Kitkat,"" said Janin Ramos, the doggos' fur parent. | 📷 Janin Ramos via Jerah Rivera, INQUIRER.net   Got any interesting stories, photos or videos? Send us your experiences here: inq.news/BAI!";"142802334452_10160943547249453";"2020-12-29T07:15:00+0000";"INQUIRER.net";"142802334452";"added_video"
"1";"1434";"1";"142802334452_10160943540724453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"Health Secretary Francisco Duque III said Tuesday that President Rodrigo Duterte approved on Monday night the recommendation to impose a travel ban on 20 countries with the COVID-19 variant found in the United Kingdom. https://inq.news/1377phban20countries";"142802334452_10160943540724453";"2020-12-29T06:57:40+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1435";"1";"142802334452_10160943506789453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"UPDATE: The Philippines will ban the entry of travelers from countries with reported cases of the new COVID-19 variant starting Wednesday, Health Secretary Francisco Duque III said Tuesday.";"142802334452_10160943506789453";"2020-12-29T06:39:57+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1436";"1";"142802334452_10160943496854453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"SM Entertainment said it will hold a free online concert on the first day of next year! #AsiaNewsNetwork";"142802334452_10160943496854453";"2020-12-29T06:34:28+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1437";"1";"142802334452_10160943482179453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"JUST IN: The House Makabayan says it will file a resolution to probe the vaccination of some Cabinet members, PSG and military officials of the Duterte administration even if there is no approved COVID-19 vaccine in the country yet. | via Nestor Corrales, Philippine Daily Inquirer";"142802334452_10160943482179453";"2020-12-29T06:29:29+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1438";"1";"142802334452_10160943424084453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"LOOK: Vicki Belo and Hayden Kho managed to steal a photo while daughter Scarlet Snow enjoys a cozy nap, capturing the scenery of Masai Mara Safari in Africa.  📷 Marc Henrich Go via Vicki Belo/Instagram";"142802334452_10160943424084453";"2020-12-29T06:10:00+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1439";"1";"142802334452_10160943445969453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"LOOK: Remember the dog who led a passing motorist to the location of an abandoned baby boy in Sibonga town?   Turns out that he is not a stray dog after all!   Blacky is a year and a half old and is owned by Kuya Lyndon Olingay who is from Barangay Magcagong in Sibonga town.   The dog kept on barking to call the attention of a motorist and lead him to the baby’s location.   Good job, Blacky!  | Photos courtesy of Hope for Strays via Immae Lachica #CDNDigital";"142802334452_10160943445969453";"2020-12-29T06:10:00+0000";"INQUIRER.net";"142802334452";"mobile_status_update"
"1";"1440";"1";"142802334452_10160943419349453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"President Xi Jinping underlined the importance of strategic coordination between China and Russia on Monday, saying that strengthening the countries’ partnership can effectively frustrate any attempt to suppress them and harm their relationship. #AsiaNewsNetwork";"142802334452_10160943419349453";"2020-12-29T05:50:37+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1441";"1";"142802334452_10160943367754453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"Presidential spokesperson Harry Roque also said that no public funds were used for the vaccine for the PSG, so the government's priority list for the vaccine was not violated.";"142802334452_10160943367754453";"2020-12-29T05:20:25+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1442";"1";"142802334452_10160943312559453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"Were the COVID-19 vaccines a donation from the Chinese government?   Presidential spokesperson Harry Roque: It was not paid for, so it’s a donation, but that’s all that I know. | via Leila Salaverria, Philippine Daily Inquirer";"142802334452_10160943312559453";"2020-12-29T04:49:18+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1443";"1";"142802334452_216439856827863";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"WATCH: Presidential spokesperson Harry Roque Press Briefring | Dec. 29, 2020";"142802334452_216439856827863";"2020-12-29T04:32:34+0000";"INQUIRER.net";"142802334452";"added_video"
"1";"1444";"1";"142802334452_10160943258434453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"A 30-year-old woman was found dead with stab wounds inside a hotel here on Sunday afternoon, police said.";"142802334452_10160943258434453";"2020-12-29T04:21:40+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1445";"1";"142802334452_10160943164749453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"LOOK: The Office of the Vice President distributes relief assistance to the communities in Camarines Norte. | 📷OVP";"142802334452_10160943164749453";"2020-12-29T03:41:43+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1446";"1";"142802334452_10160943162309453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"Janella Salvador expressed her dislike for some Filipinos’ tendency to comment on someone’s weight, especially during the holiday season.";"142802334452_10160943162309453";"2020-12-29T03:40:35+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1447";"1";"142802334452_10160943098084453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"JUST IN: Belgium’s Janssen Pharmaceutical gets FDA's nod to conduct  Phase 3 clinical trials in the Philippines.   Applications from Clover Biopharmaceuticals and Sinovac is still under review. | via Daphne Galvez, INQUIRER.net";"142802334452_10160943098084453";"2020-12-29T03:10:07+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1448";"1";"142802334452_10160942967934453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"Members of PSG volunteered to be inoculated with the COVID-19 vaccine that was donated “by someone,”  Interior and Local Government Secretary Eduardo Año said on Tuesday.";"142802334452_10160942967934453";"2020-12-29T02:15:51+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1449";"1";"142802334452_795485004647551";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"To say that the year 2020 was an eventful year would be an understatement.   Calamities such as the eruption of Taal Volcano, earthquakes, and typhoons struck the country one (right) after the other, claiming lives and leaving thousands homeless.   But no one was prepared enough for a damning health crisis that has since changed the course of lives of millions of people worldwide—the coronavirus disease 2019 (COVID-19) pandemic.   In this year-end report, INQUIRER.net looks back at the pandemic that hounded the world, including the Philippines, this 2020. We also sit down with government officials to discuss their plans, action and outlook for next year as the health crisis lingers on.  #coronavirus #COVID19";"142802334452_795485004647551";"2020-12-29T02:00:27+0000";"INQUIRER.net";"142802334452";"added_video"
"1";"1450";"1";"142802334452_10160942817854453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"The nine-month community quarantine prompted by the COVID-19 pandemic is being credited with a decline in crime volume but some experts expressed fear that the lockdown had aggravated abuses largely caused by restrictions on movement and scant resources. #INQyearend2020";"142802334452_10160942817854453";"2020-12-29T00:56:03+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1451";"1";"142802334452_10160942734604453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"To say that the year 2020 was an eventful year would be an understatement.   Calamities such as the eruption of Taal Volcano, earthquakes, and typhoons struck the country one (right) after the other, claiming lives and leaving thousands homeless.   But no one was prepared enough for a damning health crisis that has since changed the course of lives of millions of people worldwide—the coronavirus disease 2019 (COVID-19) pandemic.   In this year-end report, INQUIRER.net looks back at the pandemic that hounded the world, including the Philippines, this 2020. We also sit down with government officials to discuss their plans, action and outlook for next year as the health crisis lingers on.  #coronavirus #COVID19";"142802334452_10160942734604453";"2020-12-29T00:14:00+0000";"INQUIRER.net";"142802334452";"mobile_status_update"
"1";"1452";"1";"142802334452_10160942689924453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"“It felt like there was a giant man on top of me, trying to get my comforter. I knew I was awake but my vision was blurry. I also couldn’t get up. I panicked. I thought I was already dying.""";"142802334452_10160942689924453";"2020-12-28T23:50:31+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1453";"1";"142802334452_10160942679204453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"The Philippine military made modest strides in building up its capabilities in 2020 but so much more needs to be done. Its efforts continue to face challenges like insufficient funding and changing political priorities. #INQyearend2020";"142802334452_10160942679204453";"2020-12-28T23:43:53+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1454";"1";"142802334452_10160942661549453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"Local officials are asking the national government to allow them to use their disaster quick response funds to purchase COVID-19 vaccines for their constituents.";"142802334452_10160942661549453";"2020-12-28T23:36:13+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1455";"1";"142802334452_10160942630699453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"A school administrator has expressed disappointment over the “grim scenario” of private schools in the country amid the economic slump triggered by the new coronavirus pandemic.";"142802334452_10160942630699453";"2020-12-28T23:21:20+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1456";"1";"142802334452_10160942610409453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"The mandatory 14-day quarantine for travelers coming from countries with the new coronavirus variant would prevent its transmission in the Philippines, presidential spokesperson Harry Roque said on Monday amid calls from lawmakers to expand the travel ban.";"142802334452_10160942610409453";"2020-12-28T23:10:59+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1457";"1";"142802334452_10160942602014453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"It is not unlawful to be inoculated with an unauthorized COVID-19 vaccine, Malacañang said on Monday.";"142802334452_10160942602014453";"2020-12-28T23:06:02+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1458";"1";"142802334452";"offcut";"";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"";"";"";"";"";""
"1";"1459";"1";"142802334452";"headers";"";"fetched (200)";"2021-07-28 19:10:13.212832";"Facebook:/<page-id>/posts";"";"";"";"";"";"";""
"1";"1460";"1";"142802334452_10160942594624453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"The University of the Philippines (UP) will start accepting online applications for freshmen students for academic year 2021-2022, starting Jan. 7 next year.";"142802334452_10160942594624453";"2020-12-28T23:01:10+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1461";"1";"142802334452_10160942542884453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"Two insurers remained noncompliant with the mandatory end-2019 net worth requirement, such that one would be sold and another placed under conservatorship, Insurance Commissioner Dennis Funa said on Monday.";"142802334452_10160942542884453";"2020-12-28T22:30:49+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1462";"1";"142802334452_10160942542394453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"Today's #Commentary ""Just for liver spread?"" (Dec. 29, 2020).   Read: https://opinion.inquirer.net  Get the Inquirer here: INQ Subscription";"142802334452_10160942542394453";"2020-12-28T22:30:36+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1463";"1";"142802334452_10160942527379453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"Today's #Newsstand by John Nery (Dec. 29, 2020).   Read: https://opinion.inquirer.net/  Get the Inquirer here: INQ Subscription";"142802334452_10160942527379453";"2020-12-28T22:21:03+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1464";"1";"142802334452_10160942510334453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"Today's #NoFreeLunch by Cielito F. Habito (Dec. 29, 2020).   Read: https://opinion.inquirer.net/ Get the Inquirer here: INQ Subscription";"142802334452_10160942510334453";"2020-12-28T22:11:06+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1465";"1";"142802334452_10160942491559453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"Today's Inquirer Editorial (Dec. 29, 2020).     READ: opinion.inquirer.net  Get the Inquirer here: INQ Subscription";"142802334452_10160942491559453";"2020-12-28T22:01:44+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1466";"1";"142802334452_10160942442434453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"Today's Morning Prayer. #INQPrayers  Father, we honor and bless your name. Let the heavens be glad and the earth rejoice. As the year comes to a close, we thank you for the gifts of life, family and Christmas during a most difficult year. Bless us with a new year free from the coronavirus to give us a fresh start to rebuild our lives and deepen our faith in you. Amen.";"142802334452_10160942442434453";"2020-12-28T21:31:45+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1467";"1";"142802334452_10160941730369453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"WATCH: Ilang miyembro ng Gabinete, PSG naturukan na ng bakuna | Chona Yu  VIA Radyo Inquirer & Inquirer 990 Television";"142802334452_10160941730369453";"2020-12-28T15:51:15+0000";"INQUIRER.net";"142802334452";"added_video"
"1";"1468";"1";"142802334452_10160941664414453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"Russia will begin trials of an antibody treatment for COVID-19 patients next year, the head of the Moscow institute that developed the country’s first vaccine against the new disease, Sputnik V, said on Monday.";"142802334452_10160941664414453";"2020-12-28T15:15:31+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1469";"1";"142802334452_10160941626494453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"Thailand announced its first coronavirus death in nearly two months and tightened restrictions on entertainment businesses in its capital on Monday. | @reuters";"142802334452_10160941626494453";"2020-12-28T14:54:30+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1470";"1";"142802334452_393649055237857";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"WATCH: President Rodrigo Duterte addresses the nation | December 28, 2020";"142802334452_393649055237857";"2020-12-28T13:44:19+0000";"INQUIRER.net";"142802334452";"added_video"
"1";"1471";"1";"142802334452_10160941453544453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"Cypriot President Nicos Anastasiades receives a Covid-19 vaccination at a health center in Nicosia. Video by CYPRUS PRESIDENCY";"142802334452_10160941453544453";"2020-12-28T13:36:03+0000";"INQUIRER.net";"142802334452";"added_video"
"1";"1472";"1";"142802334452_10160941383089453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"A Saudi court on Monday sentenced prominent women’s rights activist Loujain al-Hathloul to five years and eight months in prison, local media reported, in a trial that has drawn international condemnation as Riyadh faces new U.S. scrutiny.";"142802334452_10160941383089453";"2020-12-28T12:58:44+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1473";"1";"142802334452_10160941216414453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"The statement came after President Rodrigo Duterte in his address on Saturday claimed that many people in the Philippines have already received the COVID-19 vaccine of China’s Sinopharm. https://newsinfo.inquirer.net/1377007/fda-says-no-emergency-use-authorization-issued-to-any-covid-19-vaccine-yet";"142802334452_10160941216414453";"2020-12-28T11:19:54+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1474";"1";"142802334452_10160941168589453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"State meteorologists are monitoring another LPA outside the Philippine area of responsibility.";"142802334452_10160941168589453";"2020-12-28T10:48:46+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1475";"1";"142802334452_10160941160554453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"Via CDN Digital";"142802334452_10160941160554453";"2020-12-28T10:43:42+0000";"INQUIRER.net";"142802334452";"mobile_status_update"
"1";"1476";"1";"142802334452_10160941124094453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"Holiday feasts usually mean indulgence in most Filipino families, but since times are unpredictable, we must flex and exercise our creative muscles to create an abundant spread that will not break the bank.  #BrandRoom";"142802334452_10160941124094453";"2020-12-28T10:22:04+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1477";"1";"142802334452_10160941089004453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"Tonight's Evening Prayer. #INQPrayers  Father, tonight we offer a prayer for the innocents -- whose lives were taken early either by violence or natural or man-made calamities. May they find peace in your heavenly place among angels and saints, and may their families and loved ones find comfort and hope in your promise. Amen.";"142802334452_10160941089004453";"2020-12-28T10:01:24+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1478";"1";"142802334452_10160941066724453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"Via Bandera";"142802334452_10160941066724453";"2020-12-28T09:46:42+0000";"INQUIRER.net";"142802334452";"mobile_status_update"
"1";"1479";"1";"142802334452_10160941033639453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"The AMLC has approved a freeze order on bank accounts and other assets of 16 sympathizers of the Islamic State and other Daesh-affiliated groups in the Philippines.";"142802334452_10160941033639453";"2020-12-28T09:24:37+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1480";"1";"142802334452_10160941030954453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"Lionel Messi has yet to make up his mind if he will terminate his two-decade long relationship with Barcelona at the end of this season, hinting that he could end up seeing out his playing days in Major League Soccer.";"142802334452_10160941030954453";"2020-12-28T09:22:50+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1481";"1";"142802334452_10160940993024453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"Pilot Derek Mackesyis a captain who has served for 10 years at the Hong Kong airliner, Cathay Dragon, before it ceased operations last October. #asianewsnetwork";"142802334452_10160940993024453";"2020-12-28T08:56:06+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1482";"1";"142802334452_10160940977489453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"Here's the foreign exchange rate for the Philippine peso as of Dec. 28, 2020.   Visit business.inquirer.net for more business news and updates.";"142802334452_10160940977489453";"2020-12-28T08:45:43+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1483";"1";"142802334452_10160940918549453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"“Last [I] recall, there is even no law vs suicide. So what’s the fuss? I don’t think [the government] paid for those vaccines they used. I’m sure they were given and administered for free.” https://inq.news/unapprovedvax";"142802334452_10160940918549453";"2020-12-28T08:16:09+0000";"INQUIRER.net";"142802334452";"added_photos"
"1";"1484";"1";"142802334452_10160940800959453";"data";"data.*";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"The revival of the death penalty, the creation of a new department for overseas Filipinos, and the raising of age for statutory rape are among the Senate’s priority measures for 2021.";"142802334452_10160940800959453";"2020-12-28T07:05:50+0000";"INQUIRER.net";"142802334452";"shared_story"
"1";"1485";"1";"142802334452";"offcut";"";"fetched (200)";"2021-07-28 19:10:13.931043";"Facebook:/<page-id>/posts";"";"";"";"";"";"";""
